D,V_in,R,f_sw,v_out_mean,i_l_mean,v_out_ripple,i_l_ripple,efficiency,ccm_ok,i_L_min,wall_time_s
0.33050872274658044,15.771564972578174,13.93468485321015,42493.38881269397,22.43890135779168,2.4052460784530205,0.12524661494286762,1.2266943024427264,0.9525147793710477,True,1.7918989272316574,1.7533000004732457e-05
0.3285826576354263,18.88322461738805,22.042326070799074,158996.88298495364,27.106809452715712,1.8315906829273272,0.02541423303636274,0.39024036276832175,0.9638174798792776,True,1.6364705015431662,1.6352999978153093e-05
0.6314282691177953,11.84863097273684,75.908581151193,106533.98108601545,31.051230252249294,1.1098541635326562,0.024245090113540556,0.7022698739184556,0.9659010991587904,True,0.7587192265734284,2.5434999997742125e-05
0.5057085424665355,21.702063449117098,79.7396047117903,124820.6999291874,42.92933162576374,1.0891731922910102,0.021811911393105357,0.8792547134886691,0.9777688628543516,True,0.6495458355466757,1.771099999814396e-05
0.2660204820320976,23.913505080798693,87.52815145092379,72370.2054434276,31.80419712028012,0.4950541883143936,0.013356477922135655,0.8790194956188021,0.9761692898145274,True,0.05554444050499252,1.6726000012567965e-05
0.34952342421893756,16.0406320729316,34.4352969740148,177574.4654639545,23.768178449798185,1.061109993813614,0.013585881965686632,0.3157310165129139,0.9638425256737632,True,0.903244485557157,2.6951999984703434e-05
0.3526615460665714,20.36170385003684,72.04176456147775,70750.96899756996,30.635122666311183,0.6569069787519525,0.021196345835368335,1.0149387438849473,0.97395056371154,True,0.14943760680947882,1.8343000022014166e-05
0.6640912967462229,9.269993390615943,91.12636077972748,163162.7491411197,26.552777152372368,0.8674504318939988,0.011859672557232777,0.3772994733178109,0.9621699353172116,True,0.6788006952350933,1.6929000025811547e-05
0.5573941735814656,14.201261124928234,8.140337093790253,187759.73932310703,29.055748135760545,8.064409008596845,0.10596187238472883,0.4215866637374376,0.9055705195972217,True,7.853615676728126,1.6660999961004563e-05
0.4945006030143216,8.471376453980131,52.83084514599029,71779.94430482335,15.911424795992092,0.5958005096762549,0.02074842908389667,0.5836032342216526,0.949457940306502,True,0.30399889256542856,1.6567999978178705e-05
0.7108904091989088,20.630794986208194,16.61494787366395,57367.340191495205,64.37650837304251,13.40188650599785,0.48013832757816277,2.5565477222558473,0.9021400292802811,True,12.123612644869926,1.6297000001941342e-05
0.47508915217311654,21.63425350006405,73.36423403102444,148039.44349692808,40.26856977220603,1.0456739028324356,0.017614871837731475,0.6942878810171283,0.9770343635772826,True,0.6985299623238714,1.6717999983484333e-05
0.5701280519599372,23.246449831343618,85.17985855537816,177210.03835202326,52.945362738294655,1.4459454467679056,0.01999747230619461,0.7478951689520374,0.9790624540574413,True,1.0719978622918869,1.609299999927316e-05
0.24717251701969037,11.018969765684293,32.60404850138961,73398.53892643718,13.852548038346637,0.5643683744392897,0.014307735388666507,0.37106821631391557,0.946420499768446,True,0.37883426628233186,9.80750000394437e-05
0.2369889604162554,20.80451290887762,74.79948574013804,67462.69382097186,26.498272888531087,0.46428872234997653,0.01244467024633691,0.730839462077449,0.9718311999135684,True,0.09886899131125204,2.285399995116677e-05
0.41533756044933423,21.135547701472685,58.162996537200485,49358.73162010752,35.235969764074554,1.036177747069131,0.050977281539220556,1.778487115239019,0.9747155991969813,True,0.14693418944962144,2.3988999998891813e-05
0.5885553865788362,23.124183426813936,66.14350211689471,108543.20381453776,54.868203553953364,2.016146908828052,0.044979876408085644,1.2538659481014465,0.9762604968006212,True,1.3892139347773287,1.7761999970389297e-05
0.25020513980687364,9.813800944182985,17.612045392003886,173413.06743397214,12.249455952337138,0.9276081276062568,0.010035093210757464,0.14159621726379193,0.935883982716048,True,0.8568100189743608,5.251400000361173e-05
0.5867535524993068,12.608529105992162,21.03229653419082,62454.44004542739,28.77474805084329,3.3106685605164925,0.12853376890023463,1.1845593746978862,0.9430967172917338,True,2.7183888731675494,2.1523999976125197e-05
